"Series";"Time";"Value"
"Pasillo Informática";"2020-09-14T02:00:00+02:00";28.461111111111116
"Pasillo Informática";"2020-09-15T02:00:00+02:00";28.047826086956526
"Pasillo Informática";"2020-09-16T02:00:00+02:00";27.029032258064493
"Pasillo Informática";"2020-09-17T02:00:00+02:00";33.070149253731344
"Pasillo Informática";"2020-09-18T02:00:00+02:00";38.14693877551025
"Pasillo Informática";"2020-09-19T02:00:00+02:00";37.18296296296294
"Pasillo Informática";"2020-09-20T02:00:00+02:00";40.46235294117645
"Pasillo Informática";"2020-09-21T02:00:00+02:00";34.132432432432445
"Pasillo Informática";"2020-09-22T02:00:00+02:00";38.41284403669727
"Pasillo Informática";"2020-09-23T02:00:00+02:00";50.00325203252025
"Pasillo Informática";"2020-09-24T02:00:00+02:00";46.03741496598642
"Pasillo Informática";"2020-09-25T02:00:00+02:00";32.09047619047619
"Pasillo Informática";"2020-09-26T02:00:00+02:00";25.207874015748033
"Pasillo Informática";"2020-09-27T02:00:00+02:00";32.69060402684561
"Pasillo Informática";"2020-09-28T02:00:00+02:00";25.942276422764223
"Pasillo Informática";"2020-09-29T02:00:00+02:00";22.953658536585372
"Pasillo Informática";"2020-09-30T02:00:00+02:00";23.742758620689653
"Pasillo Informática";"2020-10-01T02:00:00+02:00";32.71714285714285
"Pasillo Informática";"2020-10-02T02:00:00+02:00";35.14374999999998
"Pasillo Informática";"2020-10-03T02:00:00+02:00";26.22222222222225
"Pasillo Informática";"2020-10-04T02:00:00+02:00";34.13199999999998
"Pasillo Informática";"2020-10-05T02:00:00+02:00";33.91326530612246
"Pasillo Informática";"2020-10-06T02:00:00+02:00";46.12786885245901
"Pasillo Informática";"2020-10-07T02:00:00+02:00";35.768932038834954
"Pasillo Informática";"2020-10-08T02:00:00+02:00";29.84758620689657
"Pasillo Informática";"2020-10-09T02:00:00+02:00";27.97191780821917
"Pasillo Informática";"2020-10-10T02:00:00+02:00";26.3418918918919
"Pasillo Informática";"2020-10-11T02:00:00+02:00";22.979831932773106
"Pasillo Informática";"2020-10-12T02:00:00+02:00";19.70212765957447
"Pasillo Informática";"2020-10-13T02:00:00+02:00";25.655223880597017
"Pasillo Informática";"2020-10-14T02:00:00+02:00";24.633333333333315
"Pasillo Informática";"2020-10-15T02:00:00+02:00";20.827142857142857
"Pasillo Informática";"2020-10-16T02:00:00+02:00";21.678947368421053
"Pasillo Informática";"2020-10-17T02:00:00+02:00";21.477419354838688
"Pasillo Informática";"2020-10-18T02:00:00+02:00";21.2006896551724
"Pasillo Informática";"2020-10-19T02:00:00+02:00";25.77125
"Pasillo Informática";"2020-10-20T02:00:00+02:00";54.564646464646444
"Pasillo Informática";"2020-10-21T02:00:00+02:00";50.43596491228066
"Pasillo Informática";"2020-10-22T02:00:00+02:00";51.62700000000005
"Pasillo Informática";"2020-10-23T02:00:00+02:00";47.70294117647059
"Pasillo Informática";"2020-10-24T02:00:00+02:00";39.84380952380952
"Pasillo Informática";"2020-10-25T02:00:00+02:00";47.47837837837838
"Pasillo Informática";"2020-10-26T01:00:00+01:00";38.24107142857141
"Pasillo Informática";"2020-10-27T01:00:00+01:00";41.8122448979592
"Pasillo Informática";"2020-10-28T01:00:00+01:00";58.44
"Pasillo Informática";"2020-10-29T01:00:00+01:00";60.134736842105234
"Pasillo Informática";"2020-10-30T01:00:00+01:00";52.719658119658135
"Pasillo Informática";"2020-10-31T01:00:00+01:00";49.950684931506856
"Pasillo Informática";"2020-11-01T01:00:00+01:00";54.825373134328345
"Pasillo Informática";"2020-11-02T01:00:00+01:00";62.836842105263166
"Pasillo Informática";"2020-11-03T01:00:00+01:00";52.9
"Pasillo Informática";"2020-11-04T01:00:00+01:00";47.86
"Pasillo Informática";"2020-11-05T01:00:00+01:00";59.401470588235306
"Pasillo Informática";"2020-11-06T01:00:00+01:00";55.02061068702289
"Pasillo Informática";"2020-11-07T01:00:00+01:00";52.73193277310925
"Pasillo Informática";"2020-11-08T01:00:00+01:00";55.271428571428565
"Pasillo Informática";"2020-11-09T01:00:00+01:00";56.93333333333333
"Pasillo Informática";"2020-11-10T01:00:00+01:00";56.92941176470588
"Pasillo Informática";"2020-11-11T01:00:00+01:00";50.32142857142856
"Pasillo Informática";"2020-11-12T01:00:00+01:00";52.6761467889908
"Pasillo Informática";"2020-11-13T01:00:00+01:00";49.77187499999999
"Pasillo Informática";"2020-11-14T01:00:00+01:00";64.86710526315791
"Pasillo Informática";"2020-11-15T01:00:00+01:00";72.3232558139535
"Pasillo Informática";"2020-11-16T01:00:00+01:00";69.36474820143894
"Pasillo Informática";"2020-11-17T01:00:00+01:00";60.32758620689654
"Pasillo Informática";"2020-11-18T01:00:00+01:00";63.126506024096386
"Pasillo Informática";"2020-11-19T01:00:00+01:00";59.183333333333344
"Pasillo Informática";"2020-11-20T01:00:00+01:00";53.054545454545455
"Pasillo Informática";"2020-11-21T01:00:00+01:00";45.79999999999999
"Pasillo Informática";"2020-11-22T01:00:00+01:00";null
"Pasillo Informática";"2020-11-23T01:00:00+01:00";null
"Pasillo Informática";"2020-11-24T01:00:00+01:00";null
"Pasillo Informática";"2020-11-25T01:00:00+01:00";null
"Pasillo Informática";"2020-11-26T01:00:00+01:00";null
"Pasillo Informática";"2020-11-27T01:00:00+01:00";null
"Pasillo Informática";"2020-11-28T01:00:00+01:00";null
"Pasillo Informática";"2020-11-29T01:00:00+01:00";null
"Pasillo Informática";"2020-11-30T01:00:00+01:00";null
"Pasillo Informática";"2020-12-01T01:00:00+01:00";null
"Pasillo Informática";"2020-12-02T01:00:00+01:00";null
"Pasillo Informática";"2020-12-03T01:00:00+01:00";null
"Pasillo Informática";"2020-12-04T01:00:00+01:00";null
"Pasillo Informática";"2020-12-05T01:00:00+01:00";null
"Pasillo Informática";"2020-12-06T01:00:00+01:00";null
"Pasillo Informática";"2020-12-07T01:00:00+01:00";null
"Pasillo Informática";"2020-12-08T01:00:00+01:00";42.417142857142856
"Pasillo Informática";"2020-12-09T01:00:00+01:00";40.31818181818183
"Pasillo Informática";"2020-12-10T01:00:00+01:00";40.37638888888888
"Pasillo Informática";"2020-12-11T01:00:00+01:00";36.38505747126437
"Pasillo Informática";"2020-12-12T01:00:00+01:00";39.50545454545455
"Pasillo Informática";"2020-12-13T01:00:00+01:00";36.67659574468087
"Pasillo Informática";"2020-12-14T01:00:00+01:00";31.93863636363636
"Pasillo Informática";"2020-12-15T01:00:00+01:00";37.50869565217391
"Pasillo Informática";"2020-12-16T01:00:00+01:00";46.21532258064515
"Pasillo Informática";"2020-12-17T01:00:00+01:00";37.43448275862069
"Pasillo Informática";"2020-12-18T01:00:00+01:00";37.341463414634134
"Pasillo Informática";"2020-12-19T01:00:00+01:00";39.54140624999998
"Pasillo Informática";"2020-12-20T01:00:00+01:00";41.67355371900828
"Pasillo Informática";"2020-12-21T01:00:00+01:00";38.436666666666675
"Pasillo Informática";"2020-12-22T01:00:00+01:00";38.83363636363637
"Pasillo Informática";"2020-12-23T01:00:00+01:00";40.31515151515151
"Pasillo Informática";"2020-12-24T01:00:00+01:00";38.942857142857136
"Pasillo Informática";"2020-12-25T01:00:00+01:00";42.333333333333336
"Pasillo Informática";"2020-12-26T01:00:00+01:00";42.33387096774194
"Pasillo Informática";"2020-12-27T01:00:00+01:00";43.073239436619694
"Pasillo Informática";"2020-12-28T01:00:00+01:00";49.25762711864408
"Pasillo Informática";"2020-12-29T01:00:00+01:00";42.09179104477615
"Pasillo Informática";"2020-12-30T01:00:00+01:00";41.8783783783784
"Pasillo Informática";"2020-12-31T01:00:00+01:00";41.59230769230776
