serie,hour,day,month,season,value
15,00,27,03,1,44.8915
15,00,28,03,1,44.1209
15,00,29,03,1,37.8336
15,00,30,03,1,38.7297
15,00,31,03,1,39.352
15,00,01,04,1,34.6121
15,00,02,04,1,33.0703
15,00,03,04,1,34.0651
15,00,04,04,1,33.0941
15,00,05,04,1,31.6366
15,00,06,04,1,31.4129
15,00,07,04,1,30.651
15,00,08,04,1,29.8168
15,00,09,04,1,29.7403
15,00,10,04,1,29.352
15,00,11,04,1,29.0709
15,00,12,04,1,28.0068
15,00,13,04,1,28.5953
15,00,14,04,1,29.3628
15,00,15,04,1,30.102
15,00,16,04,1,29.9067
15,00,17,04,1,28.498
15,00,18,04,1,27.6294
15,00,19,04,1,27.6169
15,00,20,04,1,26.3973
15,00,21,04,1,21.8281
15,00,22,04,1,21.6905
15,00,23,04,1,24.4142
15,00,24,04,1,29.0291
15,00,25,04,1,35.332
15,00,26,04,1,30.7468
15,00,27,04,1,25.5153
15,00,28,04,1,18.8682
15,00,29,04,1,32.5513
15,00,30,04,1,33.6041
15,00,01,05,1,27.8362
15,00,02,05,1,29.7399
15,00,03,05,1,32.1389
15,00,04,05,1,34.1378
15,00,05,05,1,38.8013
15,00,06,05,1,36.2161
15,00,07,05,1,34.1993
15,00,08,05,1,31.7407
15,00,09,05,1,29.968
15,00,10,05,1,37.1523
15,00,11,05,1,41.4795
15,00,12,05,1,41.8054
15,00,13,05,1,40.7282
15,00,14,05,1,39.7933
15,00,15,05,1,39.6435
15,00,16,05,1,37.918
15,00,17,05,1,35.3082
15,00,18,05,1,26.3966
15,00,19,05,1,21.0939
15,00,20,05,1,20.5762
15,00,21,05,1,24.1912
15,00,22,05,1,32.2397
15,00,23,05,1,30.8421
15,00,24,05,1,27.111
15,00,25,05,1,27.5432
15,00,26,05,1,29.9639
15,00,27,05,1,32.0087
15,00,28,05,1,29.8014
15,00,29,05,1,28.9203
15,00,30,05,1,27.8987
15,00,31,05,1,28.6047
15,00,01,06,2,27.8014
15,00,02,06,2,25.2429
15,00,03,06,2,22.8752
15,00,04,06,2,19.8068
15,00,05,06,2,17.973
15,00,06,06,2,21.298
15,00,07,06,2,19.9993
15,00,08,06,2,19.55
15,00,09,06,2,19.0689
15,00,10,06,2,19.4349
15,00,11,06,2,20.1255
15,00,12,06,2,19.7568
15,00,13,06,2,17.1814
15,00,14,06,2,17.8772
15,00,15,06,2,19.3816
15,00,16,06,2,18.352
15,00,17,06,2,16.2557
15,00,18,06,2,15.8007
15,00,19,06,2,15.557
15,00,20,06,2,18.5568
15,00,21,06,2,18.6634
15,00,22,06,2,20.3896
15,00,23,06,2,13.9712
15,00,24,06,2,13.3803
15,00,25,06,2,24.2333
15,00,26,06,2,20.1396
15,00,27,06,2,20.7906
15,00,28,06,2,26.1966
15,00,29,06,2,19.2592
15,00,30,06,2,18.3899
15,00,01,07,2,16.3604
15,00,02,07,2,15.0356
15,00,03,07,2,15.2013
15,00,04,07,2,14.5851
15,00,05,07,2,22.096
15,00,06,07,2,24.0655
15,00,07,07,2,24.2436
15,00,08,07,2,28.5268
15,00,09,07,2,29.6074
15,00,10,07,2,25.0122
15,00,11,07,2,22.1135
15,00,12,07,2,18.0879
15,00,13,07,2,15.5551
15,00,14,07,2,13.4718
15,00,15,07,2,10.1412
15,00,16,07,2,10.1358
15,00,17,07,2,9.55235
15,00,18,07,2,9.95203
15,00,19,07,2,16.3628
15,00,20,07,2,16.6925
15,00,21,07,2,15.5115
15,00,22,07,2,14.851
15,00,23,07,2,14.9386
15,00,24,07,2,16.2356
15,00,25,07,2,13.0248
15,00,26,07,2,11.9168
15,00,27,07,2,12.6748
15,00,28,07,2,12.2844
15,00,29,07,2,13.7082
15,00,30,07,2,13.4946
15,00,31,07,2,11.7812
15,00,01,08,2,12.6291
15,00,02,08,2,12.1345
15,00,03,08,2,11.953
15,00,04,08,2,16.7081
15,00,05,08,2,14.7785
15,00,06,08,2,13.8449
15,00,07,08,2,10.3014
15,00,08,08,2,9.8277
15,00,09,08,2,9.26757
15,00,10,08,2,6.37181
15,00,11,08,2,7.82215
15,00,12,08,2,7.81611
15,00,13,08,2,8.23758
15,00,14,08,2,9.83537
15,00,15,08,2,11.9986
15,00,16,08,2,10.9383
15,00,17,08,2,11.2986
15,00,18,08,2,11.8351
15,00,19,08,2,12.4363
15,00,20,08,2,12.8932
15,00,21,08,2,15.0426
15,00,22,08,2,15.4547
15,00,23,08,2,12.6946
15,00,24,08,2,10.9257
15,00,25,08,2,10.0691
15,00,26,08,2,9.26284
15,00,27,08,2,13.4879
15,00,28,08,2,17.8939
15,00,29,08,2,21.8208
15,00,30,08,2,22.5259
15,00,31,08,2,24.0719
15,00,01,09,3,21.4503
15,00,02,09,3,17.0483
15,00,03,09,3,14.9851
15,00,04,09,3,18.298
15,00,05,09,3,23.3027
15,00,06,09,3,22.0601
15,00,07,09,3,18.949
15,00,08,09,3,12.5013
15,00,09,09,3,13.8347
15,00,10,09,3,15.0349
15,00,11,09,3,16.5771
15,00,12,09,3,18.1128
15,00,13,09,3,18.9892
15,00,14,09,3,19.0789
15,00,15,09,3,14.3399
15,00,16,09,3,12.5664
15,00,17,09,3,11.9356
15,00,18,09,3,18.0304
15,00,19,09,3,20.0884
15,00,20,09,3,17.5041
15,00,21,09,3,18.9986
15,00,22,09,3,19.7818
15,00,23,09,3,20.0349
15,00,24,09,3,17.8087
15,00,25,09,3,22.9345
15,00,26,09,3,16.2724
15,00,27,09,3,18.0565
15,00,28,09,3,18.5839
15,00,29,09,3,21.3554
15,00,30,09,3,22.1227
15,00,01,10,3,21.834
15,00,02,10,3,23.9565
15,00,03,10,3,25.0941
15,00,04,10,3,21.9182
15,00,05,10,3,18.8822
15,00,06,10,3,17.1541
15,00,07,10,3,6.73673
15,00,08,10,3,8.77183
15,00,09,10,3,10.6405
15,00,10,10,3,10.8785
15,00,11,10,3,12.6403
15,00,12,10,3,13.3927
15,00,13,10,3,18.0865
15,00,14,10,3,30.7808
15,00,15,10,3,30.3014
15,00,16,10,3,31.7908
15,00,17,10,3,28.3938
15,00,18,10,3,25.1765
15,00,19,10,3,29.3839
15,00,20,10,3,36.6977
15,00,21,10,3,39.541
15,00,22,10,3,30.9611
15,00,23,10,3,30.1567
15,00,24,10,3,24.8849
15,00,25,10,3,23.9716
15,00,26,10,3,26.1067
15,00,27,10,3,24.2533
15,00,28,10,3,22.2333
15,00,29,10,3,22.1952
15,00,30,10,3,22.7696
15,00,31,10,3,25.95
15,00,01,11,3,27.7646
15,00,02,11,3,32.2961
15,00,03,11,3,47.6418
15,00,04,11,3,42.1931
15,00,05,11,3,36.971
15,00,06,11,3,33.884
15,00,07,11,3,35.4587
15,00,08,11,3,33.7773
15,00,09,11,3,24.6797
15,00,10,11,3,24.0018
15,00,11,11,3,26.4774
15,00,12,11,3,27.6258
15,00,13,11,3,28.0103
15,00,14,11,3,20.7979
15,00,15,11,3,20.8533
15,00,16,11,3,21.4151
15,00,17,11,3,21.7139
15,00,18,11,3,22.9433
15,00,19,11,3,23.4541
15,00,20,11,3,25.4845
15,00,21,11,3,24.1525
15,00,22,11,3,20.8391
15,00,23,11,3,22.1639
15,00,24,11,3,29.4926
15,00,25,11,3,29.6216
15,00,26,11,3,28.2503
15,00,27,11,3,24.1547
15,00,28,11,3,30.0839
15,00,29,11,3,30.0757
15,00,30,11,3,20.2268
15,00,01,12,4,19.5029
15,00,02,12,4,19.3769
15,00,03,12,4,19.527
15,00,04,12,4,19.5828
15,00,05,12,4,20.722
15,00,06,12,4,20.7333
15,00,07,12,4,21.308
15,00,08,12,4,27.5494
15,00,09,12,4,39.7207
15,00,10,12,4,46.898
15,00,11,12,4,42.4294
15,00,12,12,4,32.1427
15,00,13,12,4,29.878
15,00,14,12,4,36.8615
15,00,15,12,4,38.3689
15,00,16,12,4,30.7715
15,00,17,12,4,28.0495
15,00,18,12,4,27.4731
15,00,19,12,4,27.6536
15,00,20,12,4,24.75
15,00,21,12,4,25.9478
15,00,22,12,4,25.2838
15,00,23,12,4,26.4116
15,00,24,12,4,29.4683
15,00,25,12,4,33.602
15,00,26,12,4,39.7021
15,00,27,12,4,42.7846
15,00,28,12,4,47.5452
15,00,29,12,4,53.5092
15,00,30,12,4,51.6708
15,00,31,12,4,49.5133
15,00,01,01,4,47.2758
15,00,02,01,4,47.9829
15,00,03,01,4,51.9993
15,00,04,01,4,55.4309
15,00,05,01,4,55.7551
15,00,06,01,4,46.073
15,00,07,01,4,39.8174
15,00,08,01,4,40.1992
15,00,09,01,4,35.7659
15,00,10,01,4,38.0783
15,00,11,01,4,36.5278
15,00,12,01,4,33.188
15,00,13,01,4,35.8119
15,00,14,01,4,38.7768
15,00,15,01,4,34.7081
15,00,16,01,4,33.5088
15,00,17,01,4,37.5943
15,00,18,01,4,35.1286
15,00,19,01,4,32.5351
15,00,20,01,4,33.1838
15,00,21,01,4,36.2202
15,00,22,01,4,36.4533
15,00,23,01,4,33.8
15,00,24,01,4,33.8449
15,00,25,01,4,33.4238
15,00,26,01,4,29.7767
15,00,27,01,4,29.56
15,00,28,01,4,39.7656
15,00,29,01,4,43.1892
15,00,30,01,4,43.173
15,00,31,01,4,44.449
15,00,01,02,4,43.5206
15,00,02,02,4,40.2555
15,00,03,02,4,39.1984
15,00,04,02,4,40.252
15,00,05,02,4,38.5154
15,00,06,02,4,37.6977
15,00,07,02,4,38.0406
15,00,08,02,4,35.8312
15,00,09,02,4,35.5467
15,00,10,02,4,36.5501
15,00,11,02,4,38.3675
15,00,12,02,4,24.9429
15,00,13,02,4,23.2333
15,00,14,02,4,30.6024
15,00,15,02,4,35.6743
15,00,16,02,4,33.6314
15,00,17,02,4,31.9066
15,00,18,02,4,27.7267
15,00,19,02,4,26.5933
15,00,20,02,4,27.8926
15,00,21,02,4,23.3
15,00,22,02,4,15.8421
15,00,23,02,4,14.9584
15,00,24,02,4,14.4311
15,00,25,02,4,16.2582
15,00,26,02,4,19.4909
15,00,27,02,4,31.2333
15,00,28,02,4,41.1726
15,00,01,03,1,40.2649
15,00,02,03,1,34.2176
15,00,03,03,1,39.0614
15,00,04,03,1,41.0148
15,00,05,03,1,39.1661
15,00,06,03,1,36.3705
15,00,07,03,1,31.5408
15,00,08,03,1,34.4429
15,00,09,03,1,43.932
15,00,10,03,1,46.0602
15,00,11,03,1,40.1019
15,00,12,03,1,38.9883
15,00,13,03,1,42.6231
15,00,14,03,1,42.686
15,00,15,03,1,36.8358
15,00,16,03,1,32.8339
15,00,17,03,1,32.5889
15,00,18,03,1,34.15
15,00,19,03,1,34.9282
15,00,20,03,1,22.7211
15,00,21,03,1,20.6158
15,00,22,03,1,19.6586
15,00,23,03,1,27.5627
15,00,24,03,1,29.631
15,00,25,03,1,29.8315
15,00,26,03,1,28.3075
15,00,27,03,1,32.1315
15,00,28,03,1,32.1446
15,00,29,03,1,33.2273
15,00,30,03,1,33.0466
15,00,31,03,1,34.2307
15,00,01,04,1,35.4456
15,00,02,04,1,37.7049
15,00,03,04,1,39.037
15,00,04,04,1,39.0268
15,00,05,04,1,37.5375
15,00,06,04,1,35.0631
15,00,07,04,1,35.0484
15,00,08,04,1,35.3721
15,00,09,04,1,33.0304
15,00,10,04,1,36.3456
15,00,11,04,1,32.0173
15,00,12,04,1,34.7822
15,00,13,04,1,34.8867
15,00,14,04,1,35.718
15,00,15,04,1,40.8916
15,00,16,04,1,40.5929
15,00,17,04,1,39.7709
15,00,18,04,1,42.2205
15,00,19,04,1,43.4775
15,00,20,04,1,40.7624
15,00,21,04,1,41.8459
15,00,22,04,1,46.7336
15,00,23,04,1,49.5615
15,00,24,04,1,44.349
15,00,25,04,1,43.5043
15,00,26,04,1,41.9235
15,00,27,04,1,34.673
15,00,28,04,1,32.2585
15,00,29,04,1,30.26
15,00,30,04,1,29.9929
15,00,01,05,1,30.2656
15,00,02,05,1,32.8695
15,00,03,05,1,36.8106
15,00,04,05,1,31.5208
15,00,05,05,1,33.0198
15,00,06,05,1,29.7762
15,00,07,05,1,41.1724
15,00,08,05,1,43.7661
15,00,09,05,1,45.5909
15,00,10,05,1,41.4941
15,00,11,05,1,39.72
15,00,12,05,1,30.3727
15,00,13,05,1,21.1133
15,00,14,05,1,27.905
15,00,15,05,1,28.707
15,00,16,05,1,29.0871
15,00,17,05,1,29.0015
15,00,18,05,1,34.7824
15,00,19,05,1,37.5476
15,00,20,05,1,40.6737
15,00,21,05,1,40.6577
15,00,22,05,1,40.1458
15,00,23,05,1,37.4343
15,00,24,05,1,42.5421
15,00,25,05,1,42.679
15,00,26,05,1,42.3015
15,00,27,05,1,42.6283
15,00,28,05,1,42.0143
15,00,29,05,1,41.6571
15,00,30,05,1,42.6274
15,00,31,05,1,41.5117
15,00,01,06,2,40.372
15,00,02,06,2,38.2123
15,00,03,06,2,38.92
15,00,04,06,2,37.6582
15,00,05,06,2,38.2321
15,00,06,06,2,39.8408
15,00,07,06,2,40.9472
15,00,08,06,2,42.9992
15,00,09,06,2,40.4971
15,00,10,06,2,41.104
15,00,11,06,2,41.8248
15,00,12,06,2,41.6707
15,00,13,06,2,39.2158
15,00,14,06,2,32.3875
15,00,15,06,2,29.8677
15,00,16,06,2,31.2727
15,00,17,06,2,27.9952
15,00,18,06,2,23.5952
15,00,19,06,2,22.6343
15,00,20,06,2,22.9676
15,00,21,06,2,26.1162
15,00,22,06,2,28.8028
15,00,23,06,2,30.9189
15,00,24,06,2,26.803
15,00,25,06,2,24.1299
15,00,26,06,2,24.293
15,00,27,06,2,21.5375
15,00,28,06,2,23.1593
15,00,29,06,2,22.7
15,00,30,06,2,23.7423
15,00,01,07,2,31.1602
15,00,02,07,2,32.1726
15,00,03,07,2,31.6906
15,00,04,07,2,29.0825
15,00,05,07,2,28.8532
15,00,06,07,2,28.7857
15,00,07,07,2,26.1
15,00,08,07,2,26.2933
15,00,09,07,2,24.1318
15,00,10,07,2,24.8189
15,00,11,07,2,29.7452
15,00,12,07,2,27.8563
15,00,13,07,2,26.6239
15,00,14,07,2,24.7904
15,00,15,07,2,23.5893
15,00,16,07,2,25.7635
15,00,17,07,2,24.3239
15,00,18,07,2,24.2447
15,00,19,07,2,22.7527
15,00,20,07,2,25.2159
15,00,21,07,2,23.7606
15,00,22,07,2,22.025
15,00,23,07,2,22.5945
15,00,24,07,2,20.8159
15,00,25,07,2,21.8962
15,00,26,07,2,23.4774
15,00,27,07,2,23.0429
15,00,28,07,2,20.41
15,00,29,07,2,20.4553
15,00,30,07,2,12.8494
15,00,31,07,2,11.3424
15,00,01,08,2,11.6361
15,00,02,08,2,11.8376
15,00,03,08,2,12.4429
15,00,04,08,2,14.8355
15,00,05,08,2,13.6789
15,00,06,08,2,13.6545
15,00,07,08,2,13.7633
15,00,08,08,2,15.6156
15,00,09,08,2,16.8098
15,00,10,08,2,13.5889
15,00,11,08,2,12.6928
15,00,12,08,2,13.2323
15,00,13,08,2,12.5238
15,00,14,08,2,12.8931
15,00,15,08,2,14.5584
15,00,16,08,2,14.9936
15,00,17,08,2,15.9556
15,00,18,08,2,17.9521
15,00,19,08,2,17.2842
15,00,20,08,2,17.5248
15,00,21,08,2,19.3583
15,00,22,08,2,18.0879
15,00,23,08,2,15.5253
15,00,24,08,2,13.3792
15,00,25,08,2,10.3282
15,00,26,08,2,9.29412
15,00,27,08,2,9.56056
15,00,28,08,2,16.766
15,00,29,08,2,18.8947
15,00,30,08,2,18.2417
15,00,31,08,2,16.3708
15,00,01,09,3,15.1536
15,00,02,09,3,16.9838
15,00,03,09,3,22.7263
15,00,04,09,3,21.7837
15,00,05,09,3,23.021
15,00,06,09,3,23.6061
15,00,07,09,3,20.2096
15,00,08,09,3,20.1932
15,00,09,09,3,24.534
15,00,10,09,3,22.3361
15,00,11,09,3,22.3785
15,00,12,09,3,23.632
15,00,13,09,3,21.8079
15,00,14,09,3,20.9829
15,00,15,09,3,28.15
15,00,16,09,3,29.1532
15,00,17,09,3,30.7204
15,00,18,09,3,32.6063
15,00,19,09,3,22.7176
15,00,20,09,3,23.1108
15,00,21,09,3,21.6347
15,00,22,09,3,20.5736
15,00,23,09,3,30.3325
15,00,24,09,3,28.5198
15,00,25,09,3,27.5451
15,00,26,09,3,23.5401
15,00,27,09,3,21.4507
15,00,28,09,3,22.9104
15,00,29,09,3,21.6263
15,00,30,09,3,22.3487
15,00,01,10,3,27.2267
15,00,02,10,3,23.6544
15,00,03,10,3,21.6986
15,00,04,10,3,12.2818
15,00,05,10,3,23.8687
15,00,06,10,3,25.2551
15,00,07,10,3,19.8752
15,00,08,10,3,17.2346
15,00,09,10,3,20.47
15,00,10,10,3,22.8222
15,00,11,10,3,33.5375
15,00,12,10,3,34.4756
15,00,13,10,3,35.0425
15,00,14,10,3,28.658
15,00,15,10,3,34.6626
15,00,16,10,3,40.8187
15,00,17,10,3,40.9
15,00,18,10,3,41.6236
15,00,19,10,3,43.4362
15,00,20,10,3,44.3322
15,00,21,10,3,44.7708
15,00,22,10,3,47.7035
15,00,23,10,3,46.3708
15,00,24,10,3,45.6765
15,00,25,10,3,43.2646
15,00,26,10,3,43.3826
15,00,27,10,3,35.5099
15,00,28,10,3,22.8421
15,00,29,10,3,24.6948
15,00,30,10,3,33.5174
15,00,31,10,3,33.5889
15,00,01,11,3,32.3371
15,00,02,11,3,37.2538
15,00,03,11,3,39.2755
15,00,04,11,3,41.0077
15,00,05,11,3,38.7094
15,00,06,11,3,36.5701
15,00,07,11,3,37.7339
15,00,08,11,3,38.5237
15,00,09,11,3,31.7644
15,00,10,11,3,42.0353
15,00,11,11,3,46.7829
15,00,12,11,3,45.6573
15,00,13,11,3,44.8965
15,00,14,11,3,41.9865
15,00,15,11,3,41.066
15,00,16,11,3,40.1635
15,00,17,11,3,39.22
15,00,18,11,3,41.1607
15,00,19,11,3,41.8988
15,00,20,11,3,39.1853
15,00,21,11,3,37.0833
15,00,22,11,3,36.962
15,00,23,11,3,35.7686
15,00,24,11,3,34.4647
15,00,25,11,3,42.7472
15,00,26,11,3,40.3337
15,00,27,11,3,35.4471
15,00,28,11,3,33.6482
15,00,29,11,3,33.6125
15,00,30,11,3,34.554
15,00,01,12,4,34.1756
15,00,02,12,4,37.4292
15,00,03,12,4,38.8918
15,00,04,12,4,40.0295
15,00,05,12,4,40.2052
15,00,06,12,4,40.0959
15,00,07,12,4,38.1016
15,00,08,12,4,39.3615
15,00,09,12,4,38.7043
15,00,10,12,4,39.3523
15,00,11,12,4,39.6169
15,00,12,12,4,39.7515
15,00,13,12,4,37.635
15,00,14,12,4,31.6863
15,00,15,12,4,35.6017
15,00,16,12,4,42.5765
15,00,17,12,4,38.4163
15,00,18,12,4,34.8222
15,00,19,12,4,38.6806
15,00,20,12,4,41.149
15,00,21,12,4,39.295
15,00,22,12,4,39.2935
15,00,23,12,4,40.919
15,00,24,12,4,40.4264
15,00,25,12,4,41.4741
15,00,26,12,4,43.0989
15,00,27,12,4,43.7878
15,00,28,12,4,47.3843
15,00,29,12,4,46.2144
15,00,30,12,4,48.3773
15,00,31,12,4,47.0529
15,00,01,01,4,46.16
15,00,02,01,4,48.6346
15,00,03,01,4,51.601
15,00,04,01,4,53.1885
15,00,05,01,4,53.6078
15,00,06,01,4,49.6459
15,00,07,01,4,45.9111
15,00,08,01,4,44.2766
15,00,09,01,4,39.5378
15,00,10,01,4,28.8576
15,00,11,01,4,26.25
15,00,12,01,4,26.1275
15,00,13,01,4,29.1865
15,00,14,01,4,30.0348
15,00,15,01,4,28.76
15,00,16,01,4,31.57
15,00,17,01,4,33.0926
15,00,18,01,4,28.2067
15,00,19,01,4,32.2355
15,00,20,01,4,38.3571
15,00,21,01,4,33.5512
15,00,22,01,4,30.0019
15,00,23,01,4,31.4969
15,00,24,01,4,33.7506
15,00,25,01,4,32.0676
15,00,26,01,4,31.1255
15,00,27,01,4,29.506
15,00,28,01,4,31.7293
15,00,29,01,4,34.4157
15,00,30,01,4,34.5329
15,00,31,01,4,40.2148
15,00,01,02,4,36.5989
15,00,02,02,4,26.4457
15,00,03,02,4,25.2971
15,00,04,02,4,25.2063
15,00,05,02,4,27.9764
15,00,06,02,4,32.5685
15,00,07,02,4,32.0961
15,00,08,02,4,30.7337
15,00,09,02,4,32.5744
15,00,10,02,4,36.567
15,00,11,02,4,39.2719
15,00,12,02,4,34.0615
15,00,13,02,4,32.5136
15,00,14,02,4,31.4814
15,00,15,02,4,29.2
15,00,16,02,4,28.5
15,00,17,02,4,29.1309
15,00,18,02,4,28.8
15,00,19,02,4,30.181
15,00,20,02,4,30.3941
15,00,21,02,4,26.7126
15,00,22,02,4,22.6911
15,00,23,02,4,24.064
15,00,24,02,4,25.2319
15,00,25,02,4,24.8056
15,00,26,02,4,22.2533
15,00,27,02,4,19.8753
15,00,28,02,4,24.3
15,00,01,03,1,24.9672
15,00,02,03,1,25.9598
15,00,03,03,1,25.2495
15,00,04,03,1,29.1
15,00,05,03,1,29.5216
15,00,06,03,1,33.29
15,00,07,03,1,28.4035
15,00,08,03,1,29.3705
15,00,09,03,1,28.7
15,00,10,03,1,30.9275
15,00,11,03,1,33.1255
15,00,12,03,1,31.8809
15,00,13,03,1,22.0358
15,00,14,03,1,19.355
15,00,15,03,1,21.2926
15,00,16,03,1,21.5302
15,00,17,03,1,23.0419
15,00,18,03,1,20.663
15,00,19,03,1,20.4664
15,00,20,03,1,19.4109
15,00,21,03,1,17.7
15,00,22,03,1,16.0915
15,00,23,03,1,17.1222
15,00,24,03,1,20.912
15,00,25,03,1,19.3842
15,00,26,03,1,19.0586
15,00,27,03,1,18.6275
15,00,28,03,1,17.3032
15,00,29,03,1,16.5583
15,00,30,03,1,16.6128
15,00,31,03,1,21.1909
15,00,01,04,1,29.5494
15,00,02,04,1,31.4395
15,00,03,04,1,25.05
15,00,04,04,1,19.4
15,00,05,04,1,22.8427
15,00,06,04,1,24.6583
15,00,07,04,1,30.3966
15,00,08,04,1,36.5868
15,00,09,04,1,33.9385
15,00,10,04,1,30.3559
15,00,11,04,1,27.9236
15,00,12,04,1,24.5688
15,00,13,04,1,25.7633
15,00,14,04,1,31.6918
15,00,15,04,1,33.7194
15,00,16,04,1,35.2498
15,00,17,04,1,34.1345
15,00,18,04,1,34.9249
15,00,19,04,1,35.5472
15,00,20,04,1,33.5798
15,00,21,04,1,31.837
15,00,22,04,1,34.2121
15,00,23,04,1,36.9879
15,00,24,04,1,42.3
15,00,25,04,1,39.936
15,00,26,04,1,34.556
15,00,27,04,1,32.3647
15,00,28,04,1,33.0765
15,00,29,04,1,36.3511
15,00,30,04,1,35.3896
15,00,01,05,1,31.7353
15,00,02,05,1,28.6522
15,00,03,05,1,23.2825
15,00,04,05,1,19.5985
15,00,05,05,1,19.7945
15,00,06,05,1,23.3362
15,00,07,05,1,31.5397
15,00,08,05,1,45.309
15,00,09,05,1,42.4323
15,00,10,05,1,44.5565
15,00,11,05,1,35.7225
15,00,12,05,1,20.3282
15,00,13,05,1,16.5456
15,00,14,05,1,19.2679
15,00,15,05,1,21.807
15,00,16,05,1,17.7883
15,00,17,05,1,14.883
15,00,18,05,1,14.1756
15,00,19,05,1,14.7351
15,00,20,05,1,15.4227
15,00,21,05,1,17.5651
15,00,22,05,1,21.7581
15,00,23,05,1,24.733
15,00,24,05,1,20.7341
15,00,25,05,1,16.8982
15,00,26,05,1,16.5682
15,00,27,05,1,17.2278
15,00,28,05,1,14.9833
15,00,29,05,1,13.7641
15,00,30,05,1,16.1111
15,00,31,05,1,13.1443
15,00,01,06,2,11.7612
15,00,02,06,2,11.8979
15,00,03,06,2,9.95323
15,00,04,06,2,15.2225
15,00,05,06,2,13.8093
15,00,06,06,2,30.5694
15,00,07,06,2,30.4733
15,00,08,06,2,31.2746
15,00,09,06,2,29.783
15,00,10,06,2,30.2694
15,00,11,06,2,30.9751
15,00,12,06,2,30.7137
15,00,13,06,2,28.1986
15,00,14,06,2,25.1323
15,00,15,06,2,24.6247
15,00,16,06,2,24.8124
15,00,17,06,2,22.1255
15,00,18,06,2,19.698
15,00,19,06,2,26.3319
15,00,20,06,2,26.0352
15,00,21,06,2,23.9708
15,00,22,06,2,21.2943
15,00,23,06,2,16.9955
15,00,24,06,2,21.1367
15,00,25,06,2,24.3367
15,00,26,06,2,25.6602
15,00,27,06,2,26.8981
15,00,28,06,2,23.7119
15,00,29,06,2,20.887
15,00,30,06,2,20.0914
15,00,01,07,2,20.5593
15,00,02,07,2,22.1185
15,00,03,07,2,19.013
15,00,04,07,2,21.2472
15,00,05,07,2,20.2
15,00,06,07,2,18.8732
15,00,07,07,2,18.7705
15,00,08,07,2,18.7371
15,00,09,07,2,18.6354
15,00,10,07,2,18.3761
15,00,11,07,2,16.7022
15,00,12,07,2,15.8946
15,00,13,07,2,20.4385
15,00,14,07,2,20.7462
15,00,15,07,2,21.4643
15,00,16,07,2,19.7421
15,00,17,07,2,22.3317
15,00,18,07,2,22.624
15,00,19,07,2,17.9365
15,00,20,07,2,15.844
15,00,21,07,2,15.6194
15,00,22,07,2,14.3216
15,00,23,07,2,15.4161
15,00,24,07,2,15.5958
15,00,25,07,2,13.7
15,00,26,07,2,14.2959
15,00,27,07,2,17.52
15,00,28,07,2,19.463
15,00,29,07,2,17.1143
15,00,30,07,2,12.8829
15,00,31,07,2,10.897
15,00,01,08,2,12.9343
15,00,02,08,2,13.0729
15,00,03,08,2,14.678
15,00,04,08,2,16.5009
15,00,05,08,2,16.2857
15,00,06,08,2,16.001
15,00,07,08,2,18.7864
15,00,08,08,2,21.9571
15,00,09,08,2,28.938
15,00,10,08,2,23.7735
15,00,11,08,2,17.393
15,00,12,08,2,14.607
15,00,13,08,2,12.53
15,00,14,08,2,11.792
15,00,15,08,2,15.251
15,00,16,08,2,16.5881
15,00,17,08,2,14.0939
15,00,18,08,2,15.3759
15,00,19,08,2,18.0861
15,00,20,08,2,15.663
15,00,21,08,2,17.2679
15,00,22,08,2,17.7466
15,00,23,08,2,15.5193
15,00,24,08,2,12.5596
15,00,25,08,2,13.2448
15,00,26,08,2,17.174
15,00,27,08,2,19.2233
15,00,28,08,2,19.3633
15,00,29,08,2,16.3663
15,00,30,08,2,13.4038
15,00,31,08,2,14.93
15,00,01,09,3,15.1622
15,00,02,09,3,14.9144
15,00,03,09,3,14.3372
15,00,04,09,3,11.1988
15,00,05,09,3,10.052
15,00,06,09,3,8.53088
15,00,07,09,3,10.2698
15,00,08,09,3,11.3108
15,00,09,09,3,9.47075
15,00,10,09,3,9.95464
15,00,11,09,3,11.392
15,00,12,09,3,16.4925
15,00,13,09,3,20.0793
15,00,14,09,3,26.1301
15,00,15,09,3,28.4972
15,00,16,09,3,27.6775
15,00,17,09,3,29.5987
15,00,18,09,3,28.0628
15,00,19,09,3,27.4714
15,00,20,09,3,24.4695
15,00,21,09,3,28.6133
15,00,22,09,3,32.8993
15,00,23,09,3,28.2021
15,00,24,09,3,33.7708
15,00,25,09,3,28.2757
15,00,26,09,3,26.6099
15,00,27,09,3,21.1867
15,00,28,09,3,23.0944
15,00,29,09,3,20.85
15,00,30,09,3,19.9061
15,00,01,10,3,29.2625
15,00,02,10,3,20.6042
15,00,03,10,3,18.4047
15,00,04,10,3,29.4037
15,00,05,10,3,27.2151
15,00,06,10,3,24.6634
15,00,07,10,3,20.2043
15,00,08,10,3,18.201
15,00,09,10,3,23.9071
15,00,10,10,3,16.5009
15,00,11,10,3,23.7853
15,00,12,10,3,25.1714
15,00,13,10,3,29.5082
15,00,14,10,3,30.7808
15,00,15,10,3,30.3014
15,00,16,10,3,31.7908
15,00,17,10,3,32.796
15,00,18,10,3,33.5397
15,00,19,10,3,35.8979
15,00,20,10,3,43.9611
15,00,21,10,3,44.5075
15,00,22,10,3,45.0969
15,00,23,10,3,43.4218
