serie,hour,day,month,value
15,02,01,04,18.5282
15,02,02,04,18.8594
15,02,03,04,20.0968
15,02,04,04,20.4917
15,02,05,04,21.2528
15,02,06,04,20.4559
15,02,07,04,19.2417
15,02,08,04,19.7756
15,02,09,04,20.1749
15,02,10,04,20.9247
15,02,11,04,21.0969
15,02,12,04,21.0444
15,02,13,04,21.2836
15,02,14,04,21.3376
15,02,15,04,21.0621
15,02,16,04,21.3676
15,02,17,04,21.8322
15,02,18,04,23.0384
15,02,19,04,23.9306
15,02,20,04,23.3943
15,02,21,04,21.8435
15,02,22,04,21.0823
15,02,23,04,21.2905
15,02,24,04,21.4237
15,02,25,04,21.8581
15,02,26,04,22.4599
15,02,27,04,22.0308
15,02,28,04,20.9478
15,02,29,04,20.9757
15,02,30,04,20.4494
15,02,01,05,20.3911
15,02,02,05,21.4882
15,02,03,05,22.3378
15,02,04,05,22.3546
15,02,05,05,22.4437
15,02,06,05,23.4002
15,02,07,05,22.7267
15,02,08,05,23.0558
15,02,09,05,23.6671
15,02,10,05,23.4952
15,02,11,05,23.0422
15,02,12,05,22.8793
15,02,13,05,22.6991
15,02,14,05,22.9445
15,02,15,05,24.0114
15,02,16,05,25.0331
15,02,17,05,25.1138
15,02,18,05,23.7006
15,02,19,05,23.2178
15,02,20,05,23.2359
15,02,21,05,23.4498
15,02,22,05,24.0669
15,02,23,05,24.9724
15,02,24,05,25.2316
15,02,25,05,25.191
15,02,26,05,25.4509
15,02,27,05,25.7931
15,02,28,05,25.8574
15,02,29,05,25.2686
15,02,30,05,24.8686
15,02,31,05,25.6784
15,02,01,06,26.394
15,02,02,06,27.0746
15,02,03,06,27.4253
15,02,04,06,26.8723
15,02,05,06,25.9191
15,02,06,06,24.8482
15,02,07,06,24.8088
15,02,08,06,25.375
15,02,09,06,25.5004
15,02,10,06,25.707
15,02,11,06,26.2025
15,02,12,06,27.1998
15,02,13,06,28.2988
15,02,14,06,29.0563
15,02,15,06,29.8668
15,02,16,06,30.651
15,02,17,06,31.5031
15,02,18,06,31.7456
15,02,19,06,29.8635
15,02,20,06,29.4024
15,02,21,06,29.391
15,02,22,06,29.9387
15,02,23,06,30.1069
15,02,24,06,30.4753
15,02,25,06,28.6351
15,02,26,06,29.2528
15,02,27,06,29.089
15,02,28,06,28.547
15,02,29,06,28.8061
15,02,30,06,28.6025
15,02,01,07,27.2795
15,02,02,07,26.6918
15,02,03,07,27.8041
15,02,04,07,28.326
15,02,05,07,28.393
15,02,06,07,28.3019
15,02,07,07,28.955
15,02,08,07,28.7596
15,02,09,07,28.7648
15,02,10,07,29.2924
15,02,11,07,29.7642
15,02,12,07,30.217
15,02,13,07,30.645
15,02,14,07,30.9793
15,02,15,07,31.2514
15,02,16,07,31.1873
15,02,17,07,30.9281
15,02,18,07,30.9141
15,02,19,07,30.9279
15,02,20,07,30.7584
15,02,21,07,30.6557
15,02,22,07,30.9936
15,02,23,07,31.3291
15,02,24,07,31.4219
15,02,25,07,31.3978
15,02,26,07,31.0452
15,02,27,07,30.5951
15,02,28,07,30.5333
15,02,29,07,30.6218
15,02,30,07,31.978
15,02,31,07,31.725
15,02,01,08,31.5687
15,02,02,08,31.4014
15,02,03,08,31.5542
15,02,04,08,31.8954
15,02,05,08,32.2134
15,02,06,08,32.5302
15,02,07,08,32.4468
15,02,08,08,31.9029
15,02,09,08,31.4125
15,02,10,08,30.5672
15,02,11,08,30.1028
15,02,12,08,29.6128
15,02,13,08,29.5493
15,02,14,08,32.9179
15,02,15,08,32.8453
15,02,16,08,32.5809
15,02,17,08,31.751
15,02,18,08,31.2838
15,02,19,08,31.0746
15,02,20,08,30.7067
15,02,21,08,30.319
15,02,22,08,30.8098
15,02,23,08,31.558
15,02,24,08,32.3774
15,02,25,08,32.5707
15,02,26,08,32.5225
15,02,27,08,32.6234
15,02,28,08,32.8563
15,02,29,08,32.4767
15,02,30,08,32.0226
15,02,31,08,31.6803
15,02,01,09,31.5539
15,02,02,09,31.8656
15,02,03,09,32.1875
15,02,04,09,32.5594
15,02,05,09,32.8778
15,02,06,09,32.9795
15,02,07,09,33.4867
15,02,08,09,32.5676
15,02,09,09,31.031
15,02,10,09,30.5494
15,02,11,09,30.1649
15,02,12,09,30.0495
15,02,13,09,29.2025
15,02,14,09,26.897
15,02,15,09,26.1614
15,02,16,09,25.8333
15,02,17,09,25.5063
15,02,18,09,25.574
15,02,19,09,26.6234
15,02,20,09,27.2566
15,02,21,09,26.413
15,02,22,09,27.0069
15,02,23,09,26.3319
15,02,24,09,25.3625
15,02,25,09,25.6541
15,02,26,09,25.7895
15,02,27,09,28.0417
15,02,28,09,27.1317
15,02,29,09,26.8345
15,02,30,09,26.8886
15,02,01,10,26.456
15,02,02,10,25.6192
15,02,03,10,26.0109
15,02,04,10,26.3972
15,02,05,10,25.8089
15,02,06,10,25.2736
15,02,07,10,25.4878
15,02,08,10,24.9679
15,02,09,10,24.575
15,02,10,10,25.7976
15,02,11,10,23.9627
15,02,12,10,22.8985
15,02,13,10,22.5926
15,02,14,10,21.5716
15,02,15,10,20.8291
15,02,16,10,20.6655
15,02,17,10,22.3667
15,02,18,10,22.6978
15,02,19,10,23.2298
15,02,20,10,23.6165
15,02,21,10,23.5286
15,02,22,10,22.415
15,02,23,10,21.4056
15,02,24,10,21.43
15,02,25,10,21.9961
15,02,26,10,21.7175
15,02,27,10,23.6609
15,02,28,10,23.2881
15,02,29,10,23.0638
15,02,30,10,22.3613
15,01,31,10,21.8725
15,01,01,11,21.3419
15,01,02,11,21.5173
15,01,03,11,21.3152
15,01,04,11,21.2747
15,01,05,11,20.0516
15,01,06,11,20.0356
15,01,07,11,18.3044
15,01,08,11,18.2915
15,01,09,11,19.973
15,01,10,11,20.6874
15,01,11,11,21.1817
15,01,12,11,19.3192
15,01,13,11,18.5282
15,01,14,11,20.8479
15,01,15,11,22.2872
15,01,16,11,22.2135
15,01,17,11,22.2426
15,01,18,11,22.5897
15,01,19,11,20.4333
15,01,20,11,18.7699
15,01,21,11,21.16
15,01,22,11,21.401
15,01,23,11,19.7273
15,01,24,11,22.4667
15,01,25,11,22.2468
15,01,26,11,19.3282
15,01,27,11,17.6642
15,01,28,11,19.4852
15,01,29,11,21.691
15,01,30,11,21.84
15,01,01,12,22.3487
15,01,02,12,21.8878
15,01,03,12,20.1828
15,01,04,12,19.0531
15,01,05,12,20.2042
15,01,06,12,19.7338
15,01,07,12,20.5424
15,01,08,12,18.5925
15,01,09,12,18.6327
15,01,10,12,17.2478
15,01,11,12,16.626
15,01,12,12,19.1729
15,01,13,12,18.9226
15,01,14,12,19.7227
15,01,15,12,20.6566
15,01,16,12,20.612
15,01,17,12,18.2933
15,01,18,12,16.3016
15,01,19,12,17.746
15,01,20,12,19.485
15,01,21,12,19.2654
15,01,22,12,17.7735
15,01,23,12,15.9812
15,01,24,12,14.6455
15,01,25,12,13.7923
15,01,26,12,12.7287
15,01,27,12,11.4581
15,01,28,12,11.0277
15,01,29,12,10.9961
15,01,30,12,10.8149
15,01,31,12,10.4142
15,01,01,01,9.36172
15,01,02,01,9.27481
15,01,03,01,9.97661
15,01,04,01,10.686
15,01,05,01,11.3928
15,01,06,01,10.9821
15,01,07,01,10.3664
15,01,08,01,10.0779
15,01,09,01,15.399
15,01,10,01,14.85
15,01,11,01,17.8972
15,01,12,01,19.1338
15,01,13,01,19.3194
15,01,14,01,17.3412
15,01,15,01,14.6929
15,01,16,01,16.5125
15,01,17,01,18.0201
15,01,18,01,18.6095
15,01,19,01,18.8685
15,01,20,01,18.3587
15,01,21,01,17.2957
15,01,22,01,14.8016
15,01,23,01,16.6928
15,01,24,01,18.3392
15,01,25,01,18.9545
15,01,26,01,19.6857
15,01,27,01,17.3986
15,01,28,01,15.3517
15,01,29,01,14.8863
15,01,30,01,17.3078
15,01,31,01,19.077
15,01,01,02,19.5079
15,01,02,02,20.7521
15,01,03,02,20.438
15,01,04,02,19.2721
15,01,05,02,17.344
15,01,06,02,18.9906
15,01,07,02,20.6444
15,01,08,02,21.173
15,01,09,02,21.3416
15,01,10,02,20.9441
15,01,11,02,18.9246
15,01,12,02,16.7121
15,01,13,02,18.8108
15,01,14,02,20.2922
15,01,15,02,20.8343
15,01,16,02,20.8802
15,01,17,02,21.0646
15,01,18,02,19.3767
15,01,19,02,17.4338
15,01,20,02,19.0824
15,01,21,02,20.5321
15,01,22,02,21.108
15,01,23,02,22.2271
15,01,24,02,22.0918
15,01,25,02,20.8242
15,01,26,02,19.0414
15,01,27,02,20.1849
15,01,28,02,21.0969
15,01,01,03,21.8879
15,01,02,03,21.4345
15,01,03,03,21.9039
15,01,04,03,18.4114
15,01,05,03,17.1007
15,01,06,03,19.9058
15,01,07,03,21.7445
15,01,08,03,22.6118
